idx,Year,Month,Day,Hour,Lat,Lon,Wind,Pressure,Type,Count,Name
18751,1937,9,23,600,24.8,-53.5,85,-999,HU,8,UNNAMED
18752,1937,9,23,1200,25.6,-53.7,85,-999,HU,8,UNNAMED
18753,1937,9,23,1800,26.6,-53.9,85,-999,HU,8,UNNAMED
18754,1937,9,24,0,27.8,-54.2,85,-999,HU,8,UNNAMED
18755,1937,9,24,600,28.9,-54.8,85,-999,HU,8,UNNAMED
18756,1937,9,24,1200,30.1,-55.5,85,-999,HU,8,UNNAMED
18757,1937,9,24,1800,31.5,-56.4,85,-999,HU,8,UNNAMED
18758,1937,9,25,0,33.2,-57.6,85,-999,HU,8,UNNAMED
18759,1937,9,25,600,34.9,-58.9,85,-999,HU,8,UNNAMED
18760,1937,9,25,1200,36.6,-60.2,85,-999,HU,8,UNNAMED
18761,1937,9,25,1800,38.8,-61.5,80,-999,HU,8,UNNAMED
18762,1937,9,26,0,40.8,-62.7,75,-999,HU,8,UNNAMED
18763,1937,9,26,600,42.3,-63.6,70,-999,EX,8,UNNAMED
18764,1937,9,26,1200,43.8,-63.2,65,-999,EX,8,UNNAMED
18765,1937,9,26,1800,46.1,-62.3,60,-999,EX,8,UNNAMED
18766,1937,9,27,0,48.4,-59.6,55,-999,EX,8,UNNAMED
18767,1937,9,27,600,51.0,-56.5,50,-999,EX,8,UNNAMED
18768,1937,9,27,1200,54.0,-53.0,45,-999,EX,8,UNNAMED
18769,1937,9,27,1800,57.5,-49.5,40,-999,EX,8,UNNAMED
18770,1937,9,28,0,60.0,-47.5,35,-999,EX,8,UNNAMED
18771,1937,9,28,600,62.2,-46.5,35,-999,EX,8,UNNAMED
18772,1937,9,28,1200,64.0,-46.0,35,-999,EX,8,UNNAMED
18773,1937,9,26,600,23.2,-79.4,30,-999,TD,9,UNNAMED
18774,1937,9,26,1200,23.7,-79.2,30,-999,TD,9,UNNAMED
18775,1937,9,26,1800,24.3,-79.0,30,-999,TD,9,UNNAMED
18776,1937,9,27,0,25.5,-78.5,30,-999,TD,9,UNNAMED
18777,1937,9,27,600,27.2,-77.8,30,-999,TD,9,UNNAMED
18778,1937,9,27,1200,29.0,-77.2,30,-999,TD,9,UNNAMED
18779,1937,9,27,1800,30.7,-76.7,35,-999,TS,9,UNNAMED
18780,1937,9,28,0,32.4,-76.2,35,-999,TS,9,UNNAMED
18781,1937,9,28,600,33.7,-75.0,40,-999,TS,9,UNNAMED
18782,1937,9,28,1200,35.4,-73.2,40,-999,EX,9,UNNAMED
18783,1937,9,28,1800,37.1,-71.3,45,-999,EX,9,UNNAMED
18784,1937,9,29,0,39.0,-69.3,45,-999,EX,9,UNNAMED
18785,1937,9,29,600,40.3,-67.2,40,-999,EX,9,UNNAMED
18786,1937,9,29,1200,41.3,-65.0,40,-999,EX,9,UNNAMED
18787,1937,9,29,1800,42.3,-62.5,35,-999,EX,9,UNNAMED
18788,1937,9,30,0,43.5,-59.5,35,-999,EX,9,UNNAMED
18789,1937,9,30,600,45.3,-56.5,35,-999,EX,9,UNNAMED
18790,1937,9,30,1200,47.5,-53.0,40,-999,EX,9,UNNAMED
18791,1937,9,30,1800,49.5,-49.9,45,-999,EX,9,UNNAMED
18792,1937,10,1,0,51.0,-47.3,50,-999,EX,9,UNNAMED
18793,1937,10,1,600,52.1,-44.7,55,-999,EX,9,UNNAMED
18794,1937,10,1,1200,53.2,-41.5,60,-999,EX,9,UNNAMED
18795,1937,10,1,1800,54.3,-39.5,65,-999,EX,9,UNNAMED
18796,1937,10,2,0,55.4,-37.5,65,-999,EX,9,UNNAMED
18797,1937,10,2,600,57.2,-36.5,60,-999,EX,9,UNNAMED
18798,1937,10,2,1200,59.0,-35.6,55,-999,EX,9,UNNAMED
18799,1937,10,2,1800,60.2,-34.8,50,-999,EX,9,UNNAMED
18800,1937,10,3,0,60.6,-34.7,50,-999,EX,9,UNNAMED
18801,1937,10,2,0,24.5,-87.7,35,-999,TS,10,UNNAMED
18802,1937,10,2,600,24.9,-88.6,40,-999,TS,10,UNNAMED
18803,1937,10,2,1200,26.1,-89.7,40,1003,TS,10,UNNAMED
18804,1937,10,2,1800,27.3,-91.0,40,1002,TS,10,UNNAMED
18805,1937,10,3,0,28.1,-91.9,35,-999,TS,10,UNNAMED
18806,1937,10,3,600,28.8,-92.1,35,-999,TS,10,UNNAMED
18807,1937,10,3,1200,29.5,-92.0,35,-999,TS,10,UNNAMED
18808,1937,10,3,1400,29.8,-92.0,35,-999,TS,10,UNNAMED
18809,1937,10,3,1800,30.5,-92.0,30,-999,TD,10,UNNAMED
18810,1937,10,4,0,31.8,-92.0,30,-999,TD,10,UNNAMED
18811,1937,10,4,600,33.2,-91.9,25,-999,TD,10,UNNAMED
18812,1937,10,18,1200,35.4,-45.3,45,-999,EX,11,UNNAMED
18813,1937,10,18,1800,36.1,-47.1,55,-999,EX,11,UNNAMED
18814,1937,10,19,0,36.8,-48.8,65,-999,HU,11,UNNAMED
18815,1937,10,19,600,37.5,-50.4,70,-999,HU,11,UNNAMED
18816,1937,10,19,1200,37.8,-51.8,70,-999,HU,11,UNNAMED
18817,1937,10,19,1800,38.0,-53.0,65,-999,HU,11,UNNAMED
18818,1937,10,20,0,38.2,-54.0,60,-999,TS,11,UNNAMED
18819,1937,10,20,600,38.4,-55.0,55,-999,TS,11,UNNAMED
18820,1937,10,20,1200,38.6,-56.0,50,-999,TS,11,UNNAMED
18821,1937,10,20,1800,39.0,-57.4,45,-999,TS,11,UNNAMED
18822,1937,10,21,0,39.8,-58.8,40,-999,TS,11,UNNAMED
18823,1938,1,1,1200,32.3,-40.6,40,-999,EX,1,UNNAMED
18824,1938,1,1,1800,32.3,-39.7,40,-999,EX,1,UNNAMED
18825,1938,1,2,0,32.3,-38.8,45,-999,EX,1,UNNAMED
18826,1938,1,2,600,32.3,-38.0,50,-999,EX,1,UNNAMED
18827,1938,1,2,1200,32.2,-37.1,50,-999,EX,1,UNNAMED
18828,1938,1,2,1800,32.0,-36.4,50,-999,EX,1,UNNAMED
18829,1938,1,3,0,31.7,-35.8,50,-999,EX,1,UNNAMED
18830,1938,1,3,600,30.4,-35.2,50,-999,EX,1,UNNAMED
18831,1938,1,3,1200,28.5,-34.8,50,-999,EX,1,UNNAMED
18832,1938,1,3,1800,27.5,-35.3,55,-999,TS,1,UNNAMED
18833,1938,1,4,0,26.6,-35.9,55,-999,TS,1,UNNAMED
18834,1938,1,4,600,25.7,-36.5,60,-999,TS,1,UNNAMED
18835,1938,1,4,1200,24.9,-37.6,65,-999,HU,1,UNNAMED
18836,1938,1,4,1800,24.3,-39.2,70,-999,HU,1,UNNAMED
18837,1938,1,5,0,23.8,-40.8,70,-999,HU,1,UNNAMED
18838,1938,1,5,600,22.9,-41.8,65,-999,HU,1,UNNAMED
18839,1938,1,5,1200,21.8,-42.5,60,-999,TS,1,UNNAMED
18840,1938,1,5,1800,20.6,-43.2,55,-999,TS,1,UNNAMED
18841,1938,1,6,0,19.3,-43.9,50,-999,TS,1,UNNAMED
18842,1938,1,6,600,18.0,-44.6,45,-999,TS,1,UNNAMED
18843,1938,1,6,1200,16.8,-45.3,40,-999,TS,1,UNNAMED
18844,1938,1,6,1800,15.8,-46.0,35,-999,TS,1,UNNAMED
18845,1938,8,8,600,17.5,-62.3,60,-999,TS,2,UNNAMED
18846,1938,8,8,1200,18.2,-63.4,60,-999,TS,2,UNNAMED
18847,1938,8,8,1800,18.9,-64.6,55,-999,TS,2,UNNAMED
18848,1938,8,9,0,19.1,-66.3,50,-999,TS,2,UNNAMED
18849,1938,8,9,600,19.2,-68.2,45,-999,TS,2,UNNAMED
18850,1938,8,9,1200,19.2,-70.5,35,-999,TS,2,UNNAMED
18851,1938,8,9,1800,19.2,-72.8,35,-999,TS,2,UNNAMED
18852,1938,8,10,0,11.2,-58.6,35,-999,TS,3,UNNAMED
18853,1938,8,10,600,11.6,-60.7,40,-999,TS,3,UNNAMED
18854,1938,8,10,1200,12.2,-62.8,45,-999,TS,3,UNNAMED
18855,1938,8,10,1800,13.1,-65.0,45,-999,TS,3,UNNAMED
18856,1938,8,11,0,14.1,-67.3,50,-999,TS,3,UNNAMED
18857,1938,8,11,600,15.4,-69.9,55,-999,TS,3,UNNAMED
18858,1938,8,11,1200,16.8,-72.7,60,-999,TS,3,UNNAMED
18859,1938,8,11,1800,18.0,-75.5,65,-999,HU,3,UNNAMED
18860,1938,8,12,0,18.7,-78.1,70,-999,HU,3,UNNAMED
18861,1938,8,12,600,19.0,-80.0,80,-999,HU,3,UNNAMED
18862,1938,8,12,1200,19.1,-81.7,85,-999,HU,3,UNNAMED
18863,1938,8,12,1800,19.6,-83.1,85,-999,HU,3,UNNAMED
18864,1938,8,13,0,20.4,-84.4,85,-999,HU,3,UNNAMED
18865,1938,8,13,600,21.4,-85.7,85,-999,HU,3,UNNAMED
18866,1938,8,13,1200,22.5,-87.0,80,-999,HU,3,UNNAMED
18867,1938,8,13,1800,23.6,-88.4,80,-999,HU,3,UNNAMED
18868,1938,8,14,0,24.7,-90.0,75,-999,HU,3,UNNAMED
18869,1938,8,14,600,25.8,-91.4,70,-999,HU,3,UNNAMED
18870,1938,8,14,1200,26.9,-92.3,65,-999,HU,3,UNNAMED
18871,1938,8,14,1800,28.2,-92.9,65,-999,HU,3,UNNAMED
18872,1938,8,15,0,29.5,-93.3,65,-999,HU,3,UNNAMED
18873,1938,8,15,100,29.8,-93.4,65,-999,HU,3,UNNAMED
18874,1938,8,15,600,31.0,-93.6,35,-999,TS,3,UNNAMED
18875,1938,8,15,1200,33.0,-93.2,20,-999,TD,3,UNNAMED
18876,1938,8,23,600,13.9,-73.8,45,-999,TS,4,UNNAMED
18877,1938,8,23,1200,14.2,-75.2,50,-999,TS,4,UNNAMED
18878,1938,8,23,1800,14.9,-76.5,50,-999,TS,4,UNNAMED
18879,1938,8,24,0,15.8,-77.9,55,-999,TS,4,UNNAMED
18880,1938,8,24,600,16.6,-79.3,60,-999,TS,4,UNNAMED
18881,1938,8,24,1200,17.2,-80.6,65,-999,HU,4,UNNAMED
18882,1938,8,24,1800,17.7,-81.7,70,-999,HU,4,UNNAMED
18883,1938,8,25,0,18.1,-82.7,75,-999,HU,4,UNNAMED
18884,1938,8,25,600,18.6,-83.7,85,-999,HU,4,UNNAMED
18885,1938,8,25,1200,19.1,-84.8,95,-999,HU,4,UNNAMED
18886,1938,8,25,1800,19.6,-85.9,105,-999,HU,4,UNNAMED
18887,1938,8,26,0,20.2,-87.0,105,-999,HU,4,UNNAMED
18888,1938,8,26,600,20.8,-88.4,80,-999,HU,4,UNNAMED
18889,1938,8,26,1200,21.4,-89.8,75,979,HU,4,UNNAMED
18890,1938,8,26,1800,21.8,-91.0,80,-999,HU,4,UNNAMED
18891,1938,8,27,0,22.2,-92.1,75,-999,HU,4,UNNAMED
18892,1938,8,27,600,22.5,-93.2,75,-999,HU,4,UNNAMED
18893,1938,8,27,1200,22.8,-94.3,75,-999,HU,4,UNNAMED
18894,1938,8,27,1800,23.2,-95.4,75,-999,HU,4,UNNAMED
18895,1938,8,28,0,23.6,-96.4,75,-999,HU,4,UNNAMED
18896,1938,8,28,600,23.9,-97.4,75,-999,HU,4,UNNAMED
18897,1938,8,28,1200,24.1,-98.4,55,-999,TS,4,UNNAMED
18898,1938,8,28,1800,24.1,-99.4,40,-999,TS,4,UNNAMED
18899,1938,8,29,0,24.1,-100.4,25,-999,TD,4,UNNAMED
18900,1938,9,9,1200,13.0,-46.0,25,-999,TD,5,UNNAMED
18901,1938,9,9,1800,13.5,-47.1,25,-999,TD,5,UNNAMED
18902,1938,9,10,0,14.0,-48.2,25,-999,TD,5,UNNAMED
18903,1938,9,10,600,14.5,-49.4,25,-999,TD,5,UNNAMED
18904,1938,9,10,1200,15.0,-50.5,30,-999,TD,5,UNNAMED
18905,1938,9,10,1800,15.5,-51.6,30,-999,TD,5,UNNAMED
18906,1938,9,11,0,16.1,-52.8,30,-999,TD,5,UNNAMED
18907,1938,9,11,600,16.6,-53.9,30,-999,TD,5,UNNAMED
18908,1938,9,11,1200,17.2,-55.0,30,-999,TD,5,UNNAMED
18909,1938,9,11,1800,17.9,-56.1,30,-999,TD,5,UNNAMED
18910,1938,9,12,0,18.6,-57.2,30,-999,TD,5,UNNAMED
18911,1938,9,12,600,19.3,-58.4,30,-999,TD,5,UNNAMED
18912,1938,9,12,1200,20.0,-59.5,30,-999,TD,5,UNNAMED
18913,1938,9,12,1800,20.5,-60.7,30,-999,TD,5,UNNAMED
18914,1938,9,13,0,20.9,-62.0,35,-999,TS,5,UNNAMED
18915,1938,9,13,600,21.1,-63.2,35,-999,TS,5,UNNAMED
18916,1938,9,13,1200,21.4,-64.3,35,-999,TS,5,UNNAMED
18917,1938,9,13,1800,21.9,-65.1,35,-999,TS,5,UNNAMED
18918,1938,9,14,0,22.5,-65.7,30,-999,TD,5,UNNAMED
18919,1938,9,9,1200,12.8,-19.4,30,-999,TD,6,UNNAMED
18920,1938,9,9,1800,13.0,-20.6,30,-999,TD,6,UNNAMED
18921,1938,9,10,0,13.2,-21.8,30,-999,TD,6,UNNAMED
18922,1938,9,10,600,13.4,-23.0,35,-999,TS,6,UNNAMED
18923,1938,9,10,1200,13.6,-24.2,40,-999,TS,6,UNNAMED
18924,1938,9,10,1800,13.8,-25.3,40,-999,TS,6,UNNAMED
18925,1938,9,11,0,14.0,-26.3,45,-999,TS,6,UNNAMED
18926,1938,9,11,600,14.2,-27.4,45,-999,TS,6,UNNAMED
18927,1938,9,11,1200,14.5,-28.5,45,-999,TS,6,UNNAMED
18928,1938,9,11,1800,14.7,-29.7,45,-999,TS,6,UNNAMED
18929,1938,9,12,0,14.9,-31.0,45,-999,TS,6,UNNAMED
18930,1938,9,12,600,15.2,-32.4,45,-999,TS,6,UNNAMED
18931,1938,9,12,1200,15.5,-33.7,45,-999,TS,6,UNNAMED
18932,1938,9,12,1800,15.9,-34.7,45,-999,TS,6,UNNAMED
18933,1938,9,13,0,16.4,-35.7,45,-999,TS,6,UNNAMED
18934,1938,9,13,600,16.9,-36.7,45,-999,TS,6,UNNAMED
18935,1938,9,13,1200,17.2,-37.7,45,-999,TS,6,UNNAMED
18936,1938,9,13,1800,17.3,-38.8,50,-999,TS,6,UNNAMED
18937,1938,9,14,0,17.3,-40.0,50,-999,TS,6,UNNAMED
18938,1938,9,14,600,17.4,-41.2,55,-999,TS,6,UNNAMED
18939,1938,9,14,1200,17.5,-42.3,55,-999,TS,6,UNNAMED
18940,1938,9,14,1800,17.6,-43.3,60,-999,TS,6,UNNAMED
18941,1938,9,15,0,17.7,-44.3,65,-999,HU,6,UNNAMED
18942,1938,9,15,600,17.8,-45.3,70,-999,HU,6,UNNAMED
18943,1938,9,15,1200,17.9,-46.3,75,-999,HU,6,UNNAMED
18944,1938,9,15,1800,18.1,-47.3,80,-999,HU,6,UNNAMED
18945,1938,9,16,0,18.3,-48.3,85,-999,HU,6,UNNAMED
18946,1938,9,16,600,18.6,-49.4,90,-999,HU,6,UNNAMED
18947,1938,9,16,1200,18.9,-50.5,95,-999,HU,6,UNNAMED
18948,1938,9,16,1800,19.5,-51.6,100,-999,HU,6,UNNAMED
18949,1938,9,17,0,20.5,-52.7,110,-999,HU,6,UNNAMED
18950,1938,9,17,600,21.0,-53.8,115,-999,HU,6,UNNAMED
18951,1938,9,17,1200,21.2,-55.0,115,-999,HU,6,UNNAMED
18952,1938,9,17,1800,21.3,-56.5,115,-999,HU,6,UNNAMED
18953,1938,9,18,0,21.3,-58.0,120,-999,HU,6,UNNAMED
18954,1938,9,18,600,21.4,-59.6,125,-999,HU,6,UNNAMED
18955,1938,9,18,1200,21.7,-61.5,125,-999,HU,6,UNNAMED
18956,1938,9,18,1800,22.2,-63.5,130,-999,HU,6,UNNAMED
18957,1938,9,19,0,22.8,-65.5,130,-999,HU,6,UNNAMED
18958,1938,9,19,600,23.5,-67.5,135,-999,HU,6,UNNAMED
18959,1938,9,19,1200,24.2,-69.5,135,-999,HU,6,UNNAMED
18960,1938,9,19,1800,24.8,-71.1,140,-999,HU,6,UNNAMED
18961,1938,9,20,0,25.2,-72.4,140,-999,HU,6,UNNAMED
18962,1938,9,20,600,25.8,-73.4,140,-999,HU,6,UNNAMED
18963,1938,9,20,1200,26.7,-74.3,135,-999,HU,6,UNNAMED
18964,1938,9,20,1800,28.0,-74.8,130,-999,HU,6,UNNAMED
18965,1938,9,21,0,29.8,-74.9,120,-999,HU,6,UNNAMED
18966,1938,9,21,600,32.2,-74.4,120,-999,HU,6,UNNAMED
18967,1938,9,21,1200,35.2,-73.1,110,940,HU,6,UNNAMED
18968,1938,9,21,1800,39.3,-72.9,105,940,HU,6,UNNAMED
18969,1938,9,21,2000,40.7,-72.9,105,941,HU,6,UNNAMED
18970,1938,9,21,2100,41.3,-72.9,100,946,HU,6,UNNAMED
18971,1938,9,22,0,43.4,-73.1,60,969,EX,6,UNNAMED
18972,1938,9,22,600,46.5,-74.5,40,-999,EX,6,UNNAMED
18973,1938,9,22,1200,47.7,-77.3,35,987,EX,6,UNNAMED
18974,1938,9,22,1800,47.0,-77.8,35,-999,EX,6,UNNAMED
18975,1938,9,23,0,45.0,-77.0,30,-999,EX,6,UNNAMED
18976,1938,10,10,1800,16.0,-87.5,30,-999,TD,7,UNNAMED
18977,1938,10,11,0,16.4,-87.7,35,-999,TS,7,UNNAMED
18978,1938,10,11,600,17.4,-87.9,40,-999,TS,7,UNNAMED
18979,1938,10,11,1200,18.7,-88.1,35,-999,TS,7,UNNAMED
18980,1938,10,11,1800,19.8,-88.8,30,-999,TD,7,UNNAMED
18981,1938,10,12,0,20.8,-89.6,30,-999,TD,7,UNNAMED
18982,1938,10,12,600,21.8,-90.0,35,-999,TS,7,UNNAMED
18983,1938,10,12,1200,22.8,-90.2,35,-999,TS,7,UNNAMED
18984,1938,10,12,1800,23.8,-90.3,35,-999,TS,7,UNNAMED
18985,1938,10,13,0,24.8,-90.0,35,-999,TS,7,UNNAMED
18986,1938,10,13,600,25.2,-89.6,40,-999,TS,7,UNNAMED
18987,1938,10,13,1200,25.3,-88.7,40,-999,TS,7,UNNAMED
18988,1938,10,13,1800,25.2,-87.7,45,-999,TS,7,UNNAMED
18989,1938,10,14,0,25.1,-86.9,45,-999,TS,7,UNNAMED
18990,1938,10,14,600,25.0,-86.0,50,-999,TS,7,UNNAMED
18991,1938,10,14,1200,25.0,-85.1,50,-999,TS,7,UNNAMED
18992,1938,10,14,1800,25.3,-84.8,50,-999,TS,7,UNNAMED
18993,1938,10,15,0,25.6,-84.6,50,996,TS,7,UNNAMED
18994,1938,10,15,600,25.9,-84.7,50,-999,TS,7,UNNAMED
18995,1938,10,15,1200,26.1,-84.9,45,-999,TS,7,UNNAMED
18996,1938,10,15,1800,26.1,-85.3,45,-999,TS,7,UNNAMED
18997,1938,10,16,0,26.1,-86.1,40,-999,TS,7,UNNAMED
18998,1938,10,16,600,26.2,-87.6,40,-999,TS,7,UNNAMED
18999,1938,10,16,1200,26.4,-89.1,40,-999,TS,7,UNNAMED
19000,1938,10,16,1800,27.0,-90.7,40,-999,TS,7,UNNAMED
19001,1938,10,17,0,27.7,-92.1,40,-999,TS,7,UNNAMED
19002,1938,10,17,600,28.4,-93.4,40,-999,TS,7,UNNAMED
19003,1938,10,17,1200,29.2,-94.7,40,1004,TS,7,UNNAMED
19004,1938,10,17,1300,29.3,-94.8,40,1004,TS,7,UNNAMED
19005,1938,10,17,1800,29.9,-96.1,30,-999,TD,7,UNNAMED
19006,1938,10,16,1200,32.0,-64.0,25,-999,TD,8,UNNAMED
19007,1938,10,16,1800,32.4,-63.6,25,-999,TD,8,UNNAMED
19008,1938,10,17,0,32.7,-63.3,25,-999,TD,8,UNNAMED
19009,1938,10,17,600,33.0,-63.2,25,-999,TD,8,UNNAMED
19010,1938,10,17,1200,32.9,-63.6,25,1008,TD,8,UNNAMED
19011,1938,10,17,1800,32.3,-64.8,25,-999,TD,8,UNNAMED
19012,1938,10,18,0,31.0,-66.4,30,-999,TD,8,UNNAMED
19013,1938,10,18,600,29.7,-68.1,30,-999,TD,8,UNNAMED
19014,1938,10,18,1200,28.8,-69.8,30,1007,TD,8,UNNAMED
19015,1938,10,18,1800,28.2,-70.9,30,-999,TD,8,UNNAMED
19016,1938,10,19,0,27.6,-72.0,35,-999,TS,8,UNNAMED
19017,1938,10,19,600,27.0,-73.8,35,-999,TS,8,UNNAMED
19018,1938,10,19,1200,26.5,-75.8,35,-999,TS,8,UNNAMED
19019,1938,10,19,1800,26.5,-77.0,35,-999,TS,8,UNNAMED
19020,1938,10,20,0,26.7,-78.0,35,-999,TS,8,UNNAMED
19021,1938,10,20,600,27.3,-78.8,35,-999,TS,8,UNNAMED
19022,1938,10,20,1200,27.9,-78.7,35,1005,TS,8,UNNAMED
19023,1938,10,20,1800,29.0,-78.1,30,-999,TD,8,UNNAMED
19024,1938,10,21,0,30.0,-77.6,30,1004,TD,8,UNNAMED
19025,1938,11,7,600,20.2,-72.4,50,-999,TS,9,UNNAMED
19026,1938,11,7,1200,21.3,-73.3,60,-999,TS,9,UNNAMED
19027,1938,11,7,1800,22.2,-74.0,60,-999,TS,9,UNNAMED
19028,1938,11,8,0,22.9,-75.0,60,-999,TS,9,UNNAMED
19029,1938,11,8,600,23.5,-76.0,55,-999,TS,9,UNNAMED
19030,1938,11,8,1200,23.9,-77.1,50,-999,TS,9,UNNAMED
19031,1938,11,8,1800,23.8,-78.2,45,-999,TS,9,UNNAMED
19032,1938,11,9,0,23.4,-78.9,45,-999,TS,9,UNNAMED
19033,1938,11,9,600,22.7,-79.6,45,-999,TS,9,UNNAMED
19034,1938,11,9,1200,22.1,-80.2,40,-999,TS,9,UNNAMED
19035,1938,11,9,1800,21.6,-80.8,35,-999,TS,9,UNNAMED
19036,1938,11,10,0,21.1,-81.3,30,-999,TD,9,UNNAMED
19037,1938,11,10,600,20.5,-81.8,30,-999,TD,9,UNNAMED
19038,1938,11,10,1200,19.8,-82.4,25,-999,TD,9,UNNAMED
19039,1938,11,10,1800,19.1,-83.0,25,-999,TD,9,UNNAMED
19040,1939,6,12,600,17.6,-87.8,30,-999,TD,1,UNNAMED
19041,1939,6,12,1200,18.6,-87.1,35,-999,TS,1,UNNAMED
19042,1939,6,12,1800,19.6,-86.5,40,-999,TS,1,UNNAMED
19043,1939,6,13,0,20.7,-86.0,45,-999,TS,1,UNNAMED
19044,1939,6,13,600,21.9,-85.8,55,-999,TS,1,UNNAMED
19045,1939,6,13,1200,23.1,-85.8,55,-999,TS,1,UNNAMED
19046,1939,6,13,1800,24.2,-85.9,55,-999,TS,1,UNNAMED
19047,1939,6,14,0,25.2,-86.0,55,-999,TS,1,UNNAMED
19048,1939,6,14,600,26.1,-86.2,50,-999,TS,1,UNNAMED
19049,1939,6,14,1200,26.9,-86.5,50,-999,TS,1,UNNAMED
19050,1939,6,14,1800,27.6,-87.1,50,-999,TS,1,UNNAMED
19051,1939,6,15,0,28.2,-87.8,50,-999,TS,1,UNNAMED
19052,1939,6,15,600,28.6,-88.4,50,-999,TS,1,UNNAMED
19053,1939,6,15,1200,28.3,-88.4,50,-999,TS,1,UNNAMED
19054,1939,6,15,1800,28.6,-88.1,50,-999,TS,1,UNNAMED
19055,1939,6,16,0,29.1,-87.9,50,-999,TS,1,UNNAMED
19056,1939,6,16,600,29.6,-87.7,50,-999,TS,1,UNNAMED
19057,1939,6,16,1200,30.2,-87.6,50,-999,TS,1,UNNAMED
19058,1939,6,16,1300,30.3,-87.6,50,-999,TS,1,UNNAMED
19059,1939,6,16,1800,31.2,-88.1,35,-999,TS,1,UNNAMED
19060,1939,6,17,0,32.2,-88.8,30,-999,TD,1,UNNAMED
19061,1939,6,17,600,33.3,-89.0,25,-999,TD,1,UNNAMED
19062,1939,6,17,1200,34.5,-89.0,25,-999,TD,1,UNNAMED
19063,1939,6,17,1800,35.7,-88.8,25,-999,TD,1,UNNAMED
19064,1939,6,18,0,36.9,-88.3,20,-999,TD,1,UNNAMED
19065,1939,6,18,600,38.2,-87.3,20,-999,TD,1,UNNAMED
19066,1939,6,18,1200,39.5,-85.5,20,-999,EX,1,UNNAMED
19067,1939,6,18,1800,40.8,-83.3,20,-999,EX,1,UNNAMED
19068,1939,8,7,1800,19.3,-63.9,30,-999,TD,2,UNNAMED
19069,1939,8,8,0,19.5,-64.6,30,-999,TD,2,UNNAMED
19070,1939,8,8,600,19.9,-65.3,30,-999,TD,2,UNNAMED
19071,1939,8,8,1200,20.2,-66.0,30,-999,TD,2,UNNAMED
19072,1939,8,8,1800,20.7,-66.9,30,-999,TD,2,UNNAMED
19073,1939,8,9,0,21.5,-68.0,35,-999,TS,2,UNNAMED
19074,1939,8,9,600,22.2,-69.2,35,-999,TS,2,UNNAMED
19075,1939,8,9,1200,22.8,-70.3,40,-999,TS,2,UNNAMED
19076,1939,8,9,1800,23.3,-71.3,40,-999,TS,2,UNNAMED
19077,1939,8,10,0,23.7,-72.3,45,-999,TS,2,UNNAMED
19078,1939,8,10,600,24.0,-73.3,45,-999,TS,2,UNNAMED
19079,1939,8,10,1200,24.3,-74.3,50,-999,TS,2,UNNAMED
19080,1939,8,10,1800,24.7,-75.3,55,-999,TS,2,UNNAMED
19081,1939,8,11,0,25.2,-76.3,55,-999,TS,2,UNNAMED
19082,1939,8,11,600,25.7,-77.3,60,-999,TS,2,UNNAMED
19083,1939,8,11,1200,26.2,-78.3,65,-999,HU,2,UNNAMED
19084,1939,8,11,1800,26.7,-79.3,65,-999,HU,2,UNNAMED
19085,1939,8,11,2300,27.2,-80.2,65,-999,HU,2,UNNAMED
19086,1939,8,12,0,27.3,-80.4,65,-999,HU,2,UNNAMED
19087,1939,8,12,600,27.9,-81.9,50,-999,TS,2,UNNAMED
19088,1939,8,12,1200,28.6,-83.4,55,-999,TS,2,UNNAMED
19089,1939,8,12,1800,29.2,-84.6,65,-999,HU,2,UNNAMED
19090,1939,8,13,0,29.8,-85.6,65,-999,HU,2,UNNAMED
19091,1939,8,13,600,30.4,-86.4,65,985,HU,2,UNNAMED
19092,1939,8,13,1200,31.0,-87.1,50,-999,TS,2,UNNAMED
19093,1939,8,13,1800,31.4,-87.5,40,-999,TS,2,UNNAMED
19094,1939,8,14,0,31.6,-87.8,35,-999,TS,2,UNNAMED
19095,1939,8,14,600,31.8,-88.0,30,-999,TD,2,UNNAMED
19096,1939,8,14,1200,32.0,-88.0,30,-999,TD,2,UNNAMED
19097,1939,8,14,1800,32.3,-88.0,30,-999,TD,2,UNNAMED
19098,1939,8,15,0,32.6,-87.9,30,-999,TD,2,UNNAMED
19099,1939,8,15,600,32.8,-87.8,30,-999,TD,2,UNNAMED
19100,1939,8,15,1200,33.0,-87.8,30,-999,TD,2,UNNAMED
19101,1939,8,15,1800,33.1,-87.7,30,-999,TD,2,UNNAMED
19102,1939,8,16,0,33.1,-87.6,30,-999,TD,2,UNNAMED
19103,1939,8,16,600,33.1,-87.4,30,-999,TD,2,UNNAMED
19104,1939,8,16,1200,33.1,-87.2,30,-999,TD,2,UNNAMED
19105,1939,8,16,1800,33.1,-87.1,30,-999,TD,2,UNNAMED
19106,1939,8,17,0,33.1,-87.0,30,-999,TD,2,UNNAMED
19107,1939,8,17,600,33.1,-87.0,30,-999,TD,2,UNNAMED
19108,1939,8,17,1200,33.3,-86.9,25,-999,TD,2,UNNAMED
19109,1939,8,17,1800,34.0,-86.8,25,-999,TD,2,UNNAMED
19110,1939,8,18,0,35.0,-86.7,25,-999,TD,2,UNNAMED
19111,1939,8,18,600,36.0,-86.5,25,-999,TD,2,UNNAMED
19112,1939,8,18,1200,37.0,-86.0,25,-999,TD,2,UNNAMED
